detectedDuplicate,detectedCorruption,firstInSession,timestamp,clientTimestamp,remoteHost,referer,location,screenPixelWidth,screenPixelHeight,partyId,sessionId,pageViewId,eventType,userAgentString,userAgentName,userAgentFamily,userAgentVendor,userAgentType,userAgentVersion,userAgentDeviceCategory,userAgentOsFamily
false,false,false,1587713301665,1587713301658,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713301971,1587713301963,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713302117,1587713302108,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713302278,1587713302275,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713302464,1587713302457,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713303665,1587713303656,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713304354,1587713304346,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713304891,1587713304883,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713305440,1587713305435,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713305676,1587713305668,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713306149,1587713306140,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713306771,1587713306765,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713306839,1587713306831,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713307227,1587713307220,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713307724,1587713307717,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713308360,1587713308356,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713308946,1587713308937,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713309505,1587713309497,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713310096,1587713310092,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713310675,1587713310666,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713311240,1587713311233,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713311879,1587713311872,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713312533,1587713312526,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713313115,1587713313107,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713313768,1587713313761,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713314371,1587713314364,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713314945,1587713314938,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713315621,1587713315614,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713316224,1587713316216,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713317460,1587713317453,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713318047,1587713318040,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713318622,1587713318614,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713319174,1587713319166,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713320301,1587713320292,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713320844,1587713320837,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713322298,1587713322290,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713322923,1587713322915,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713323547,1587713323539,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713324078,1587713324070,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713324782,1587713324774,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713325349,1587713325341,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713325915,1587713325908,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713326517,1587713326511,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713327135,1587713327128,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
